CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,UniqueProducts,Tenure,ReturnCount,ReturnAmount,Churn
16566,79.0,3.0,463.88,154.62666666666667,216.0,9.0,202.0,1.0,0.65,1
12891,95.0,3.0,331.0,110.33333333333333,950.0,2.0,202.0,0.0,0.0,0
16466,12.0,5.0,1002.1800000000001,200.436,532.0,68.0,202.0,0.0,0.0,1
16115,26.0,5.0,931.68,186.33599999999998,599.0,125.0,202.0,0.0,0.0,1
14162,83.0,2.0,289.36,144.68,142.0,25.0,202.0,0.0,0.0,0
13301,13.0,4.0,618.09,154.5225,345.0,75.0,201.0,0.0,0.0,0
14803,71.0,3.0,845.55,281.84999999999997,370.0,35.0,201.0,0.0,0.0,0
13744,4.0,2.0,1156.36,578.18,1249.0,54.0,201.0,0.0,0.0,0
12988,201.0,1.0,535.32,535.32,136.0,75.0,201.0,0.0,0.0,0
17323,34.0,4.0,537.25,134.3125,506.0,98.0,201.0,1.0,5.050000000000001,1
12707,201.0,1.0,603.42,603.42,256.0,33.0,201.0,0.0,0.0,0
18094,45.0,5.0,2402.3,480.46000000000004,2194.0,35.0,201.0,0.0,0.0,1
15129,16.0,10.0,2796.73,279.673,1621.0,48.0,201.0,0.0,0.0,1
17361,95.0,2.0,263.92,131.96,63.0,16.0,201.0,0.0,0.0,1
18155,80.0,2.0,266.56,133.28,196.0,14.0,201.0,1.0,23.8,1
15321,201.0,1.0,1159.47,1159.47,545.0,38.0,201.0,0.0,0.0,1
13477,47.0,4.0,899.55,224.8875,626.0,38.0,201.0,2.0,13.05,1
15065,74.0,3.0,2858.75,952.9166666666666,1181.0,132.0,200.0,2.0,22.15,1
16980,164.0,2.0,1078.96,539.48,788.0,71.0,200.0,0.0,0.0,0
15146,74.0,2.0,1327.16,663.58,1473.0,90.0,200.0,1.0,13.5,0
12365,200.0,2.0,641.38,320.69,174.0,22.0,200.0,1.0,320.69,0
13410,96.0,3.0,545.04,181.67999999999998,300.0,11.0,200.0,1.0,5.85,1
13044,200.0,1.0,560.47,560.47,429.0,33.0,200.0,0.0,0.0,0
16441,200.0,1.0,211.0,211.0,110.0,12.0,200.0,0.0,0.0,1
16014,61.0,2.0,529.9300000000001,264.96500000000003,229.0,115.0,200.0,0.0,0.0,1
14520,200.0,1.0,165.0,165.0,100.0,1.0,200.0,0.0,0.0,1
17994,31.0,4.0,678.49,169.6225,497.0,63.0,200.0,2.0,48.8,0
13038,93.0,2.0,591.76,295.88,280.0,22.0,200.0,0.0,0.0,1
17002,125.0,2.0,993.52,496.76,422.0,24.0,200.0,0.0,0.0,1
15722,18.0,3.0,1424.8,474.93333333333334,593.0,32.0,200.0,1.0,41.35,1
16349,200.0,1.0,53.5,53.5,9.0,9.0,200.0,0.0,0.0,0
16913,199.0,1.0,113.44,113.44,82.0,8.0,199.0,0.0,0.0,0
18114,199.0,1.0,220.1,220.1,55.0,28.0,199.0,0.0,0.0,0
15303,199.0,1.0,574.02,574.02,248.0,31.0,199.0,0.0,0.0,0
12845,176.0,4.0,354.09,88.5225,204.0,26.0,199.0,0.0,0.0,0
18188,199.0,1.0,426.6,426.6,164.0,16.0,199.0,0.0,0.0,1
16045,29.0,4.0,1340.7,335.175,897.0,71.0,199.0,0.0,0.0,0
16573,199.0,1.0,292.63,292.63,111.0,16.0,199.0,1.0,10.25,1
13421,199.0,1.0,825.04,825.04,495.0,64.0,199.0,1.0,2.1,1
18196,4.0,2.0,689.13,344.565,433.0,131.0,199.0,0.0,0.0,0
13285,70.0,3.0,1970.1,656.6999999999999,1454.0,122.0,199.0,0.0,0.0,1
13184,40.0,9.0,1504.44,167.16,1567.0,122.0,199.0,2.0,52.5,1
18151,44.0,2.0,653.35,326.675,355.0,38.0,199.0,0.0,0.0,0
13804,6.0,4.0,1543.41,385.8525,935.0,81.0,199.0,0.0,0.0,1
17499,199.0,1.0,622.88,622.88,711.0,40.0,199.0,0.0,0.0,0
15397,199.0,1.0,94.0,94.0,20.0,6.0,199.0,0.0,0.0,0
14276,8.0,3.0,1119.74,373.24666666666667,744.0,52.0,199.0,1.0,76.3,0
13453,75.0,2.0,356.97999999999996,178.48999999999998,134.0,16.0,199.0,0.0,0.0,0
16394,80.0,3.0,933.1,311.03333333333336,1404.0,49.0,199.0,1.0,11.82,1
17711,199.0,1.0,220.53000000000003,220.53000000000003,107.0,13.0,199.0,0.0,0.0,1
13865,46.0,3.0,383.34000000000003,127.78000000000002,154.0,23.0,199.0,0.0,0.0,1
16940,78.0,2.0,1868.36,934.18,1236.0,162.0,199.0,0.0,0.0,1
14289,44.0,5.0,832.78,166.55599999999998,278.0,33.0,199.0,0.0,0.0,1
16208,198.0,1.0,497.59,497.59,243.0,40.0,198.0,0.0,0.0,1
17063,72.0,4.0,671.87,167.9675,309.0,35.0,198.0,2.0,34.95,1
13149,15.0,3.0,1132.62,377.53999999999996,884.0,58.0,198.0,0.0,0.0,1
18068,198.0,1.0,101.69999999999999,101.69999999999999,6.0,1.0,198.0,0.0,0.0,0
15932,17.0,6.0,1885.95,314.325,1509.0,65.0,198.0,3.0,34.019999999999996,1
16692,165.0,2.0,1276.0,638.0,152.0,2.0,198.0,0.0,0.0,0
15590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.19,0
17171,198.0,1.0,224.91,224.91,185.0,16.0,198.0,0.0,0.0,0
18231,101.0,5.0,2083.27,416.654,821.0,106.0,198.0,1.0,17.1,0
14004,7.0,5.0,3203.26,640.652,1676.0,69.0,198.0,0.0,0.0,1
17139,32.0,7.0,6851.82,978.8314285714285,3200.0,208.0,198.0,2.0,28.799999999999997,1
14513,10.0,3.0,455.59000000000003,151.86333333333334,361.0,11.0,198.0,1.0,17.1,0
13118,117.0,3.0,799.7,266.56666666666666,274.0,40.0,198.0,1.0,13.41,1
15974,4.0,6.0,2895.0099999999998,482.5016666666666,1864.0,119.0,198.0,1.0,12.600000000000001,1
17830,171.0,2.0,287.65000000000003,143.82500000000002,65.0,15.0,198.0,0.0,0.0,1
12565,198.0,1.0,145.92,145.92,80.0,9.0,198.0,1.0,14.75,0
12582,148.0,2.0,511.36,255.68,300.0,21.0,198.0,0.0,0.0,0
14231,93.0,3.0,925.71,308.57,409.0,47.0,198.0,2.0,103.65,0
17867,53.0,4.0,957.48,239.37,374.0,8.0,198.0,1.0,12.75,1
14880,94.0,2.0,363.27,181.635,245.0,25.0,198.0,0.0,0.0,1
15121,198.0,1.0,295.15,295.15,125.0,18.0,198.0,0.0,0.0,1
17117,197.0,1.0,116.19999999999999,116.19999999999999,68.0,9.0,197.0,0.0,0.0,0
12945,197.0,1.0,462.95,462.95,165.0,23.0,197.0,0.0,0.0,0
18056,197.0,1.0,363.65,363.65,211.0,19.0,197.0,0.0,0.0,0
16072,197.0,1.0,584.3199999999999,584.3199999999999,140.0,23.0,197.0,0.0,0.0,0
16838,106.0,2.0,588.85,294.425,185.0,24.0,197.0,1.0,5.95,0
15543,197.0,1.0,127.86,127.86,86.0,26.0,197.0,0.0,0.0,0
13751,197.0,1.0,296.25,296.25,152.0,9.0,197.0,0.0,0.0,0
15847,197.0,1.0,180.68,180.68,348.0,9.0,197.0,0.0,0.0,1
13851,5.0,3.0,2651.46,883.82,1705.0,77.0,197.0,0.0,0.0,0
13501,197.0,1.0,1340.32,1340.32,560.0,52.0,197.0,1.0,29.849999999999998,0
12633,39.0,3.0,1948.75,649.5833333333334,1068.0,66.0,197.0,1.0,23.35,1
13345,197.0,1.0,389.5,389.5,141.0,20.0,197.0,1.0,11.899999999999999,0
13870,11.0,5.0,2179.4700000000003,435.89400000000006,1058.0,82.0,197.0,1.0,16.8,1
17034,197.0,1.0,141.79999999999998,141.79999999999998,98.0,6.0,197.0,0.0,0.0,1
16592,46.0,10.0,2214.33,221.433,1785.0,102.0,197.0,2.0,23.9,1
15712,19.0,3.0,766.3100000000001,255.4366666666667,371.0,32.0,197.0,0.0,0.0,1
13362,155.0,2.0,1581.53,790.765,727.0,92.0,197.0,0.0,0.0,1
14470,197.0,1.0,297.64,297.64,138.0,35.0,197.0,0.0,0.0,1
17388,41.0,3.0,953.0300000000001,317.6766666666667,779.0,12.0,197.0,0.0,0.0,1
16841,46.0,5.0,1561.06,312.212,1878.0,89.0,197.0,1.0,95.2,1
13753,197.0,1.0,741.26,741.26,512.0,35.0,197.0,0.0,0.0,0
13666,196.0,2.0,64.05,32.025,37.0,8.0,196.0,0.0,0.0,1
12361,196.0,1.0,189.9,189.9,91.0,10.0,196.0,0.0,0.0,0
14481,74.0,2.0,636.51,318.255,489.0,25.0,196.0,0.0,0.0,0
13792,196.0,1.0,74.60000000000001,74.60000000000001,28.0,4.0,196.0,0.0,0.0,1
17663,64.0,4.0,1016.53,254.1325,425.0,33.0,196.0,1.0,7.95,1
13973,196.0,1.0,264.7,264.7,109.0,11.0,196.0,0.0,0.0,0
15990,196.0,1.0,401.37,401.37,171.0,23.0,196.0,0.0,0.0,1
13493,184.0,2.0,618.63,309.315,380.0,6.0,196.0,0.0,0.0,0
13684,195.0,1.0,67.23,67.23,39.0,29.0,195.0,1.0,3.0,0
13261,178.0,2.0,944.1,472.05,210.0,8.0,195.0,0.0,0.0,0
16598,195.0,1.0,145.04999999999998,145.04999999999998,73.0,10.0,195.0,1.0,4.35,0
14147,195.0,1.0,182.8,182.8,40.0,2.0,195.0,0.0,0.0,1
15951,195.0,1.0,375.16999999999996,375.16999999999996,174.0,22.0,195.0,0.0,0.0,1
13971,15.0,6.0,1985.9,330.98333333333335,1332.0,95.0,195.0,2.0,47.74,1
17516,28.0,4.0,608.85,152.2125,375.0,95.0,195.0,0.0,0.0,1
13630,15.0,5.0,1361.46,272.29200000000003,973.0,49.0,195.0,4.0,36.1,1
14157,194.0,1.0,277.17,277.17,199.0,36.0,194.0,1.0,32.45,1
13636,31.0,4.0,646.55,161.6375,339.0,36.0,194.0,1.0,7.5,1
13610,19.0,5.0,776.21,155.24200000000002,372.0,140.0,194.0,1.0,7.95,1
14745,22.0,5.0,1220.26,244.052,1038.0,46.0,194.0,1.0,53.1,0
12781,194.0,1.0,549.26,549.26,346.0,15.0,194.0,1.0,57.51,1
14036,194.0,1.0,626.65,626.65,268.0,38.0,194.0,0.0,0.0,0
16057,5.0,6.0,1544.23,257.37166666666667,620.0,79.0,194.0,2.0,85.3,1
15724,110.0,2.0,218.25,109.125,73.0,11.0,194.0,1.0,5.95,0
12458,194.0,1.0,441.92,441.92,270.0,19.0,194.0,0.0,0.0,1
12598,71.0,4.0,1584.3799999999999,396.09499999999997,971.0,45.0,194.0,1.0,20.4,1
13675,60.0,2.0,486.82000000000005,243.41000000000003,330.0,25.0,194.0,0.0,0.0,0
14227,105.0,7.0,2399.52,342.7885714285714,1279.0,104.0,194.0,4.0,10.5,1
16668,26.0,5.0,266.52,53.303999999999995,258.0,9.0,194.0,0.0,0.0,1
16667,193.0,1.0,203.35,203.35,78.0,20.0,193.0,0.0,0.0,1
13509,9.0,5.0,705.02,141.004,799.0,24.0,193.0,0.0,0.0,1
15874,87.0,6.0,2207.75,367.9583333333333,1065.0,79.0,193.0,1.0,26.599999999999998,1
16187,8.0,12.0,5395.7,449.64166666666665,3925.0,140.0,193.0,1.0,30.599999999999998,1
16339,193.0,1.0,109.95,109.95,23.0,17.0,193.0,0.0,0.0,0
12509,193.0,1.0,176.5,176.5,55.0,7.0,193.0,0.0,0.0,0
14046,193.0,1.0,154.99,154.99,460.0,14.0,193.0,0.0,0.0,0
13292,193.0,1.0,249.57,249.57,133.0,14.0,193.0,0.0,0.0,1
16427,172.0,2.0,241.06,120.53,156.0,8.0,193.0,0.0,0.0,0
14056,16.0,17.0,5382.51,316.61823529411765,2877.0,274.0,193.0,5.0,53.39,1
15656,87.0,3.0,563.63,187.87666666666667,202.0,34.0,193.0,0.0,0.0,1
12811,170.0,3.0,514.85,171.61666666666667,230.0,27.0,193.0,0.0,0.0,0
16518,193.0,1.0,190.7,190.7,124.0,11.0,193.0,1.0,3.4,1
17165,193.0,1.0,158.68,158.68,100.0,10.0,193.0,0.0,0.0,0
17462,193.0,1.0,463.40999999999997,463.40999999999997,155.0,14.0,193.0,0.0,0.0,1
14620,115.0,2.0,412.78000000000003,206.39000000000001,214.0,26.0,193.0,1.0,19.5,0
14740,106.0,3.0,1448.21,482.7366666666667,735.0,85.0,193.0,1.0,25.0,0
16462,95.0,2.0,68.0,34.0,8.0,1.0,193.0,0.0,0.0,1
12428,29.0,8.0,7548.12,943.515,3386.0,252.0,193.0,3.0,79.26,1
16078,193.0,1.0,79.2,79.2,16.0,1.0,193.0,0.0,0.0,0
16915,36.0,4.0,382.39000000000004,95.59750000000001,59.0,29.0,193.0,0.0,0.0,1
15676,193.0,1.0,897.8,897.8,555.0,61.0,193.0,1.0,20.4,1
15709,193.0,1.0,133.25,133.25,121.0,6.0,193.0,0.0,0.0,0
15241,36.0,6.0,1344.86,224.14333333333332,1558.0,73.0,193.0,1.0,17.85,1
12933,80.0,2.0,357.49,178.745,378.0,48.0,193.0,1.0,1.25,1
15092,124.0,2.0,457.81,228.905,135.0,23.0,193.0,0.0,0.0,0
12679,115.0,2.0,906.38,453.19,407.0,43.0,193.0,1.0,37.25,1
15319,193.0,1.0,204.5,204.5,175.0,16.0,193.0,0.0,0.0,0
16212,192.0,1.0,498.15000000000003,498.15000000000003,151.0,30.0,192.0,1.0,9.15,1
15257,192.0,1.0,317.15,317.15,46.0,7.0,192.0,1.0,85.0,0
14656,78.0,2.0,291.05,145.525,120.0,73.0,192.0,0.0,0.0,0
13884,186.0,3.0,196.25,65.41666666666667,65.0,10.0,192.0,1.0,6.300000000000001,1
12866,192.0,1.0,559.12,559.12,171.0,26.0,192.0,0.0,0.0,0
13166,192.0,1.0,417.2,417.2,216.0,39.0,192.0,1.0,2.5,0
16389,114.0,2.0,670.17,335.085,307.0,16.0,192.0,0.0,0.0,1
15416,64.0,3.0,3144.33,1048.11,1698.0,135.0,192.0,1.0,9.95,1
15733,192.0,1.0,162.3,162.3,62.0,10.0,192.0,0.0,0.0,0
16678,8.0,8.0,2137.3,267.1625,1638.0,76.0,192.0,1.0,2.5,1
12834,192.0,1.0,312.38,312.38,110.0,18.0,192.0,0.0,0.0,0
13722,41.0,3.0,2375.41,791.8033333333333,1401.0,75.0,192.0,1.0,6.25,0
14934,192.0,1.0,828.84,828.84,459.0,39.0,192.0,0.0,0.0,1
15067,192.0,1.0,848.05,848.05,335.0,35.0,192.0,0.0,0.0,1
16128,53.0,2.0,694.7,347.35,366.0,34.0,192.0,0.0,0.0,1
17770,108.0,5.0,1143.27,228.654,365.0,33.0,191.0,0.0,0.0,0
15622,106.0,5.0,2602.0,520.4,1225.0,127.0,191.0,5.0,101.0,1
14473,191.0,1.0,85.0,85.0,10.0,1.0,191.0,0.0,0.0,1
15104,106.0,2.0,1027.44,513.72,637.0,66.0,191.0,1.0,24.9,0
15643,101.0,3.0,664.0,221.33333333333334,246.0,31.0,191.0,3.0,16.6,0
16792,191.0,2.0,110.38000000000001,55.190000000000005,44.0,11.0,191.0,0.0,0.0,0
15031,19.0,2.0,261.79,130.895,115.0,42.0,191.0,0.0,0.0,1
15636,191.0,1.0,306.7,306.7,82.0,8.0,191.0,0.0,0.0,1
12873,191.0,1.0,374.0,374.0,128.0,4.0,191.0,0.0,0.0,0
17923,191.0,1.0,207.50000000000003,207.50000000000003,50.0,1.0,191.0,0.0,0.0,0
16217,144.0,2.0,304.25,152.125,91.0,13.0,191.0,2.0,44.86,0
17738,58.0,3.0,1571.49,523.83,711.0,72.0,191.0,1.0,15.7,1
17426,0.0,4.0,4280.59,1070.1475,2541.0,153.0,191.0,0.0,0.0,1
16957,148.0,2.0,416.64,208.32,172.0,15.0,191.0,0.0,0.0,0
16571,85.0,2.0,896.79,448.395,891.0,54.0,191.0,1.0,37.96,1
14483,191.0,1.0,137.1,137.1,97.0,9.0,191.0,1.0,7.9,0
15087,191.0,1.0,306.94,306.94,470.0,15.0,191.0,0.0,0.0,0
16709,109.0,4.0,1984.5900000000001,496.14750000000004,521.0,42.0,191.0,0.0,0.0,1
17856,142.0,3.0,1142.63,380.8766666666667,577.0,6.0,191.0,2.0,24.240000000000002,1
15053,65.0,2.0,478.6,239.3,514.0,28.0,191.0,0.0,0.0,1
18218,120.0,2.0,662.08,331.04,584.0,17.0,191.0,2.0,35.7,0
16159,191.0,1.0,348.2,348.2,236.0,14.0,191.0,0.0,0.0,0
17995,191.0,1.0,76.1,76.1,133.0,2.0,191.0,0.0,0.0,0
17374,128.0,2.0,495.77,247.885,85.0,24.0,190.0,0.0,0.0,0
17789,190.0,1.0,225.9,225.9,74.0,14.0,190.0,0.0,0.0,0
17416,19.0,5.0,5294.49,1058.898,3283.0,153.0,190.0,2.0,55.08,1
17652,53.0,6.0,2713.57,452.2616666666667,1469.0,101.0,190.0,3.0,19.240000000000002,1
13476,88.0,2.0,1238.47,619.235,417.0,56.0,190.0,2.0,145.7,0
12817,190.0,1.0,166.04,166.04,53.0,4.0,190.0,0.0,0.0,0
15393,190.0,1.0,124.10000000000001,124.10000000000001,94.0,8.0,190.0,0.0,0.0,1
13014,23.0,5.0,2022.48,404.496,616.0,53.0,190.0,4.0,60.25,1
17508,190.0,1.0,387.31,387.31,289.0,22.0,190.0,0.0,0.0,0
13931,5.0,2.0,1237.53,618.765,725.0,56.0,190.0,0.0,0.0,0
12541,82.0,2.0,536.14,268.07,419.0,27.0,190.0,0.0,0.0,1
13382,190.0,1.0,222.99,222.99,131.0,15.0,190.0,0.0,0.0,0
15220,24.0,5.0,1284.05,256.81,1137.0,84.0,190.0,1.0,20.04,1
14570,190.0,2.0,218.06,109.03,95.0,29.0,190.0,0.0,0.0,0
14447,105.0,2.0,601.03,300.515,313.0,34.0,190.0,0.0,0.0,1
13557,190.0,1.0,240.68,240.68,224.0,16.0,190.0,0.0,0.0,1
16449,107.0,2.0,707.69,353.845,367.0,40.0,190.0,1.0,33.0,0
12547,107.0,2.0,207.79999999999998,103.89999999999999,134.0,7.0,190.0,0.0,0.0,0
17325,189.0,1.0,96.8,96.8,60.0,6.0,189.0,0.0,0.0,0
14995,189.0,1.0,119.31,119.31,51.0,37.0,189.0,0.0,0.0,1
16414,189.0,1.0,50.8,50.8,16.0,3.0,189.0,0.0,0.0,1
15681,92.0,3.0,703.22,234.40666666666667,450.0,22.0,189.0,0.0,0.0,1
14670,189.0,2.0,411.53,205.765,337.0,107.0,189.0,0.0,0.0,0
15675,64.0,2.0,225.39,112.695,485.0,16.0,189.0,0.0,0.0,1
12584,36.0,4.0,782.59,195.6475,138.0,27.0,189.0,4.0,94.3,1
17535,189.0,1.0,164.4,164.4,136.0,13.0,189.0,0.0,0.0,0
15400,1.0,5.0,716.2,143.24,390.0,10.0,188.0,1.0,49.5,0
14903,34.0,4.0,2411.82,602.955,1334.0,195.0,188.0,5.0,66.15,1
14499,43.0,2.0,370.96000000000004,185.48000000000002,191.0,71.0,188.0,0.0,0.0,1
18211,46.0,2.0,268.7,134.35,152.0,15.0,188.0,0.0,0.0,1
14504,152.0,3.0,542.71,180.90333333333334,263.0,81.0,187.0,0.0,0.0,1
15572,19.0,4.0,1555.29,388.8225,689.0,109.0,187.0,0.0,0.0,1
17107,64.0,3.0,6334.06,2111.3533333333335,2432.0,179.0,187.0,0.0,0.0,1
14247,187.0,1.0,136.76999999999998,136.76999999999998,47.0,19.0,187.0,0.0,0.0,0
15554,187.0,1.0,217.2,217.2,74.0,14.0,187.0,0.0,0.0,0
14915,0.0,2.0,307.48,153.74,112.0,12.0,187.0,0.0,0.0,0
16136,187.0,1.0,159.3,159.3,66.0,8.0,187.0,0.0,0.0,1
18280,187.0,1.0,180.60000000000002,180.60000000000002,45.0,10.0,187.0,0.0,0.0,0
12614,187.0,1.0,315.6,315.6,76.0,20.0,187.0,0.0,0.0,0
13344,187.0,1.0,1656.15,1656.15,599.0,68.0,187.0,0.0,0.0,1
16621,57.0,3.0,609.41,203.13666666666666,187.0,17.0,187.0,0.0,0.0,1
16225,59.0,4.0,953.64,238.41,451.0,108.0,187.0,0.0,0.0,1
14214,65.0,3.0,899.16,299.71999999999997,671.0,56.0,187.0,2.0,4.15,1
14012,187.0,1.0,328.8,328.8,160.0,11.0,187.0,0.0,0.0,0
16356,107.0,3.0,211.77,70.59,93.0,20.0,187.0,1.0,1.45,0
17654,186.0,1.0,117.55,117.55,41.0,22.0,186.0,0.0,0.0,0
15026,149.0,2.0,230.78,115.39,81.0,24.0,186.0,0.0,0.0,1
16517,186.0,1.0,162.7,162.7,96.0,17.0,186.0,0.0,0.0,0
14817,109.0,2.0,1110.34,555.17,655.0,52.0,186.0,0.0,0.0,0
17092,35.0,2.0,633.07,316.535,391.0,42.0,186.0,0.0,0.0,1
16242,74.0,3.0,846.59,282.19666666666666,375.0,60.0,186.0,1.0,4.95,1
15869,186.0,2.0,149.64,74.82,175.0,13.0,186.0,0.0,0.0,0
17817,186.0,2.0,269.7,134.85,26.0,12.0,186.0,0.0,0.0,1
15234,186.0,1.0,197.0,197.0,196.0,14.0,186.0,0.0,0.0,0
15764,16.0,5.0,3276.62,655.324,2048.0,150.0,186.0,2.0,26.9,1
15806,67.0,2.0,521.88,260.94,413.0,19.0,186.0,0.0,0.0,1
15819,40.0,3.0,1585.47,528.49,1139.0,83.0,186.0,0.0,0.0,1
14586,186.0,1.0,237.36,237.36,444.0,19.0,186.0,2.0,103.2,0
15944,186.0,1.0,325.1,325.1,50.0,6.0,186.0,0.0,0.0,0
13340,15.0,5.0,9229.54,1845.9080000000001,5148.0,111.0,186.0,0.0,0.0,1
16917,186.0,1.0,391.52,391.52,232.0,9.0,186.0,0.0,0.0,0
14407,16.0,6.0,2157.73,359.62166666666667,1415.0,67.0,186.0,3.0,46.65,0
13908,36.0,3.0,1461.61,487.2033333333333,919.0,65.0,186.0,1.0,22.5,1
12758,26.0,2.0,2791.59,1395.795,2135.0,84.0,186.0,0.0,0.0,0
13975,37.0,4.0,1497.71,374.4275,967.0,166.0,186.0,1.0,23.05,1
14730,16.0,5.0,904.21,180.842,527.0,142.0,186.0,0.0,0.0,1
12623,185.0,1.0,305.1,305.1,191.0,18.0,185.0,0.0,0.0,0
14367,47.0,10.0,5448.45,544.845,2573.0,209.0,185.0,2.0,83.75,1
13373,68.0,2.0,2055.58,1027.79,944.0,95.0,185.0,0.0,0.0,1
16712,4.0,8.0,2499.86,312.4825,1162.0,170.0,185.0,0.0,0.0,1
17639,185.0,1.0,108.5,108.5,49.0,7.0,185.0,0.0,0.0,0
16426,2.0,4.0,689.83,172.4575,414.0,64.0,185.0,0.0,0.0,1
16495,185.0,2.0,246.51,123.255,166.0,32.0,185.0,0.0,0.0,1
14336,107.0,3.0,1114.39,371.46333333333337,989.0,53.0,185.0,0.0,0.0,1
14507,10.0,4.0,924.6899999999999,231.17249999999999,478.0,71.0,185.0,1.0,15.0,1
12759,81.0,2.0,1082.52,541.26,630.0,60.0,185.0,0.0,0.0,1
17049,27.0,5.0,2606.65,521.33,1083.0,105.0,185.0,1.0,7.9,1
15206,9.0,3.0,236.7,78.89999999999999,90.0,3.0,185.0,0.0,0.0,1
14013,19.0,3.0,473.02,157.67333333333332,462.0,30.0,185.0,0.0,0.0,0
14645,66.0,2.0,597.09,298.545,381.0,28.0,185.0,0.0,0.0,0
15071,3.0,2.0,982.07,491.035,269.0,25.0,185.0,0.0,0.0,0
14112,40.0,4.0,1900.82,475.205,1148.0,89.0,185.0,4.0,90.9,1
13026,2.0,3.0,604.2,201.4,900.0,13.0,185.0,0.0,0.0,1
12881,185.0,1.0,298.0,298.0,21.0,7.0,185.0,0.0,0.0,0
17864,185.0,1.0,208.41,208.41,383.0,29.0,185.0,0.0,0.0,1
14936,18.0,3.0,5072.88,1690.96,2352.0,124.0,185.0,0.0,0.0,1
17138,185.0,1.0,380.5,380.5,126.0,24.0,185.0,0.0,0.0,0
16572,36.0,3.0,1009.6,336.53333333333336,532.0,40.0,185.0,1.0,9.9,0
14165,185.0,1.0,122.53999999999999,122.53999999999999,54.0,23.0,185.0,0.0,0.0,0
15367,155.0,2.0,1416.18,708.09,750.0,65.0,184.0,1.0,9.9,1
14291,30.0,7.0,2355.54,336.5057142857143,1478.0,96.0,184.0,1.0,9.95,1
15632,31.0,6.0,2351.84,391.97333333333336,1304.0,76.0,184.0,1.0,15.9,1
14297,184.0,1.0,232.6,232.6,78.0,11.0,184.0,0.0,0.0,1
13899,184.0,1.0,298.5,298.5,122.0,15.0,184.0,0.0,0.0,1
16471,184.0,1.0,223.95000000000002,223.95000000000002,141.0,13.0,184.0,0.0,0.0,0
18183,136.0,2.0,632.07,316.035,371.0,36.0,184.0,4.0,31.55,0
14603,184.0,1.0,660.0,660.0,400.0,2.0,184.0,0.0,0.0,0
18173,108.0,3.0,1728.8400000000001,576.2800000000001,1028.0,20.0,184.0,0.0,0.0,1
14854,42.0,6.0,2301.63,383.605,1441.0,95.0,184.0,1.0,9.94,1
16625,184.0,1.0,333.08,333.08,164.0,23.0,184.0,0.0,0.0,0
14064,22.0,4.0,1097.6799999999998,274.41999999999996,1513.0,44.0,183.0,1.0,155.51999999999998,1
15308,183.0,1.0,310.47,310.47,175.0,19.0,183.0,1.0,8.2,0
18086,183.0,1.0,101.34,101.34,106.0,7.0,183.0,0.0,0.0,0
14350,183.0,1.0,282.93,282.93,183.0,18.0,183.0,1.0,24.229999999999997,0
14930,18.0,3.0,2372.86,790.9533333333334,1166.0,116.0,183.0,0.0,0.0,0
16080,183.0,1.0,130.26,130.26,66.0,5.0,183.0,1.0,40.56,1
14727,183.0,1.0,268.58,268.58,62.0,10.0,183.0,0.0,0.0,0
16778,183.0,1.0,93.18,93.18,66.0,5.0,183.0,0.0,0.0,1
14077,91.0,3.0,310.4,103.46666666666665,148.0,30.0,183.0,0.0,0.0,1
16808,8.0,2.0,288.42,144.21,196.0,21.0,183.0,0.0,0.0,0
16475,53.0,3.0,459.3,153.1,318.0,22.0,183.0,0.0,0.0,1
13265,93.0,3.0,1465.66,488.55333333333334,1138.0,44.0,183.0,0.0,0.0,1
12520,51.0,4.0,2045.85,511.4625,1099.0,104.0,183.0,1.0,51.75,1
15049,183.0,1.0,121.17000000000002,121.17000000000002,63.0,3.0,183.0,0.0,0.0,0
18149,125.0,2.0,549.68,274.84,280.0,9.0,183.0,0.0,0.0,1
13654,54.0,4.0,1714.27,428.5675,1532.0,100.0,182.0,0.0,0.0,1
16652,19.0,5.0,4525.87,905.174,2077.0,53.0,182.0,3.0,115.96000000000001,1
16766,182.0,2.0,1145.6,572.8,536.0,17.0,182.0,0.0,0.0,0
16801,72.0,4.0,1619.73,404.9325,499.0,72.0,182.0,1.0,751.9,0
17164,61.0,3.0,1270.42,423.47333333333336,802.0,53.0,182.0,0.0,0.0,1
13226,182.0,1.0,108.21000000000001,108.21000000000001,80.0,16.0,182.0,0.0,0.0,0
13043,182.0,1.0,516.42,516.42,254.0,13.0,182.0,1.0,44.849999999999994,0
14352,66.0,4.0,1078.96,269.74,538.0,44.0,182.0,0.0,0.0,0
17351,78.0,2.0,427.3,213.65,92.0,17.0,182.0,0.0,0.0,1
16768,13.0,2.0,286.49,143.245,88.0,40.0,181.0,1.0,11.75,1
16693,181.0,1.0,157.56,157.56,51.0,21.0,181.0,0.0,0.0,1
13956,47.0,3.0,680.27,226.75666666666666,385.0,95.0,180.0,0.0,0.0,1
13708,180.0,1.0,296.88,296.88,306.0,49.0,180.0,0.0,0.0,0
15918,100.0,2.0,334.23,167.115,153.0,33.0,180.0,0.0,0.0,0
15671,4.0,5.0,1972.89,394.57800000000003,1185.0,47.0,180.0,3.0,21.64,1
